n v(n)    Re(T)       Im(T)        Mod(T) 
   
0  114  77972.0  0.0  77972.0  
1  107  555.11383  -419.61163  695.863  
2  89  -143.49034  61.823284  156.24211  
3  119  696.0324  1057.1826  1265.7394  
4  82  -14.128204  789.50494  789.63135  
5  80  -29.957367  -214.19016  216.27498  
6  91  -162.98557  -319.06213  358.28055  
7  126  -56.89942  -577.58435  580.38025  
8  54  772.65466  266.51895  817.3296  
9  103  534.6531  769.4027  936.92816  
10  118  -103.664406  1165.9341  1170.5334  
11  123  897.81134  -995.2481  1340.3671  
12  112  474.52383  -674.06396  824.33923  
13  82  -11.277519  118.31446  118.85072  
14  102  328.76993  95.07941  342.24225  
15  107  -261.4125  511.9977  574.8723  
16  107  -722.823  989.7837  1225.6202  
17  77  398.0302  -485.02582  627.43774  
18  84  -90.38574  -186.74002  207.46426  
19  67  -147.65363  1533.8867  1540.9769  
20  56  505.18878  692.93555  857.5403  
21  37  -532.47644  211.45706  572.92694  
22  151  1063.3386  314.91464  1108.9906  
23  120  1206.9722  226.79742  1228.0957  
24  175  -211.92233  -456.2303  503.04785  
25  68  -226.58469  -336.43506  405.62195  
26  102  -1500.6407  252.36526  1521.7131  
27  83  1454.7319  -973.77637  1750.5671  
28  97  -15.009697  1044.2733  1044.3811  
29  122  -99.200325  -193.3873  217.34616  
30  32  -532.2549  467.39682  708.3467  
31  100  10.911804  -411.9722  412.11667  
32  85  1866.4188  860.5536  2055.2546  
33  81  -436.02197  305.75214  532.54065  
34  158  -961.03186  322.80124  1013.79626  
35  150  -238.25311  27.160837  239.79628  
36  103  -496.09497  2944.4358  2985.9358  
37  45  -250.83331  -593.2216  644.0724  
38  49  -177.71454  113.78936  211.02246  
39  65  -1084.5292  -331.83105  1134.1584  
40  228  46.492775  645.9559  647.6269  
41  85  252.27026  -805.00006  843.60266  
42  83  -619.2533  414.19543  745.005  
43  98  -300.7383  -982.6082  1027.6003  
44  91  184.75266  494.46024  527.8489  
45  107  -338.29987  217.8278  402.3627  
46  85  -1630.438  -338.6211  1665.2303  
47  86  -1316.6152  775.9745  1528.2709  
48  74  -382.42798  -690.3464  789.1953  
49  84  334.1673  -1013.6419  1067.304  
50  67  580.0532  537.8355  791.0302  
51  111  -902.8691  -10.916218  902.93506  
52  87  -741.3542  599.66986  953.525  
