n v(n)    Re(T)       Im(T)        Mod(T) 
   
0  50  369991.0  0.0  369991.0  
1  51  -1412.0643  469.19467  1487.9749  
2  51  -1255.7943  1255.4423  1775.7124  
3  49  -206.87862  4072.2568  4077.5085  
4  51  -4578.6406  -7531.7847  8814.291  
5  50  -2747.985  -2248.235  3550.4905  
6  51  -2575.527  -1315.2865  2891.9402  
7  50  -3457.2458  -100.09416  3458.6946  
8  50  -1941.3751  -1259.9547  2314.3948  
9  913  -2151.575  -955.1758  2354.0679  
10  913  -2455.202  -923.41534  2623.1113  
11  914  602.5665  1021.96625  1186.3816  
12  913  -1751.8188  -406.07047  1798.2665  
13  914  -1933.8972  -588.28796  2021.3959  
14  914  -1922.0945  -1394.916  2374.9185  
15  913  -2540.0808  1013.5798  2734.8408  
16  914  -2507.3093  346.23773  2531.1025  
17  913  -2664.981  242.76157  2676.0151  
18  913  -4473.739  412.74258  4492.738  
19  913  -2383.357  329.1265  2405.9749  
20  50  -2561.9155  414.64856  2595.2542  
21  49  -2517.0547  878.6024  2665.9907  
22  51  -3979.7607  -1920.4426  4418.8906  
23  52  -3490.0356  -325.36972  3505.1697  
24  52  -3494.163  -170.56284  3498.3235  
25  50  -3066.2627  -632.2365  3130.7651  
26  50  -4845.634  742.43036  4902.1797  
27  51  -4973.395  579.238  5007.0127  
28  50  -5464.044  639.84534  5501.38  
29  50  -1642.176  3168.7993  3569.0378  
30  52  -6675.6797  1097.521  6765.298  
31  914  -7982.0835  1449.3942  8112.6074  
32  913  -9952.796  2119.187  10175.907  
33  914  -12698.189  1458.0328  12781.622  
34  913  -18479.455  3113.4585  18739.902  
35  913  -33729.176  6281.589  34309.117  
36  912  -201502.11  39879.227  205410.45  
37  913  49752.766  -10438.928  50836.098  
38  913  21848.111  -4904.0977  22391.742  
39  913  13728.884  -3545.8037  14179.386  
40  911  11408.789  -340.60165  11413.872  
41  912  8005.7344  -1370.6117  8122.214  
42  51  6252.795  -917.72595  6319.7837  
43  50  3743.7966  1151.2853  3916.819  
44  50  6842.0615  -3539.8928  7703.5474  
45  51  5211.149  -2168.67  5644.396  
46  51  4474.724  -1827.7466  4833.613  
47  51  2230.734  -2292.3882  3198.6274  
48  49  3822.3843  -1571.1971  4132.709  
49  51  3557.2402  -1634.0411  3914.5942  
50  50  3276.8286  -2091.4167  3887.368  
51  49  3025.4893  871.9922  3148.6433  
52  51  3021.5247  -607.4579  3081.9824  
53  913  3062.4075  -786.7045  3161.8418  
54  912  4346.5186  -1336.014  4547.2144  
55  914  1602.4429  -518.54114  1684.253  
56  913  1926.5221  -574.3501  2010.3148  
57  914  1930.51  -594.6089  2020.0071  
58  912  989.6346  -1966.9026  2201.8362  
59  914  1676.3076  -679.73737  1808.8809  
60  914  1518.3085  -432.24454  1578.6373  
61  913  824.4985  572.8477  1003.96826  
62  911  3322.9194  -2959.7957  4449.9644  
63  914  2389.7634  -1753.6392  2964.1558  
64  50  2336.9834  -1577.0812  2819.3398  
65  51  3028.4463  -1342.6705  3312.7407  
66  51  1934.6158  -1838.0007  2668.5173  
67  52  2093.6152  -2230.609  3059.2222  
68  51  2231.8264  -3525.423  4172.488  
69  51  2889.013  7266.668  7819.9014  
70  50  3112.539  90.312614  3113.8489  
71  51  4228.4966  -1033.5864  4352.986  
72  49  11161.534  -4269.2515  11950.161  
73  50  -5117.0796  2340.3655  5626.8833  
74  51  -1074.4332  675.14935  1268.9497  
75  913  -135.35219  258.75168  292.0148  
76  912  7382.839  7543.364  10555.029  
77  914  333.53812  -423.50128  539.0742  
78  912  554.6302  -647.3154  852.42706  
79  913  983.3126  -1333.3746  1656.7412  
80  913  -344.69272  1339.0355  1382.6891  
81  913  225.30688  69.16606  235.6844  
82  913  158.09958  -274.36285  316.6551  
83  913  -1908.6676  -648.08276  2015.6942  
84  913  1810.4231  -122.77629  1814.5814  
85  914  1378.5321  -254.5181  1401.831  
86  51  1390.9572  -173.70598  1401.7616  
87  51  879.1325  -2677.5176  2818.151  
88  51  1288.2191  -897.85333  1570.2385  
89  52  1512.2579  -855.8273  1737.6318  
90  50  2153.3423  -1155.7377  2443.8928  
91  52  249.29744  -178.8218  306.80035  
92  50  1004.47534  -479.7913  1113.1803  
93  50  1259.5024  -487.78873  1350.6606  
94  49  3129.5735  1028.7004  3294.3064  
95  49  989.5416  -1075.6687  1461.5935  
96  50  1134.2191  -982.51135  1500.5938  
97  64  1188.89  -928.2222  1508.3289  
98  913  1837.0065  -2170.9624  2843.883  
99  913  1474.3973  -1616.1523  2187.6462  
100  914  1197.2684  -1741.0527  2112.9875  
101  914  -1313.7968  -2185.3782  2549.8901  
102  914  5041.2017  -1755.8813  5338.2427  
103  912  4232.4155  -2329.3064  4831.0464  
104  913  4647.9146  -2794.7493  5423.443  
105  913  5479.2217  -3736.5742  6632.0327  
106  913  7368.8667  -4891.2563  8844.466  
107  913  11672.986  -7902.901  14096.611  
108  51  30548.586  -20623.385  36858.38  
109  48  -44778.164  29999.518  53898.562  
110  50  -12757.497  8355.566  15250.22  
111  49  -7668.9614  4533.0835  8908.525  
112  51  -8003.3037  1156.6929  8086.4585  
113  51  -2808.1448  3055.989  4150.2705  
114  50  -2523.24  2119.6157  3295.3772  
115  50  -2079.7559  1196.4297  2399.339  
116  51  -3189.065  6133.0693  6912.646  
117  50  -1726.0564  2196.0615  2793.1982  
118  50  -1278.2218  1705.3873  2131.2432  
119  53  50.71528  1341.6428  1342.6011  
120  914  -2853.9062  1377.7595  3169.0696  
121  914  -1939.4888  1185.2153  2272.9612  
122  914  -1665.3326  965.60046  1925.0239  
123  914  -2198.8533  -875.3635  2366.689  
124  913  -1330.1769  1182.5566  1779.8345  
125  913  -1396.4875  1167.0569  1819.9448  
126  913  -1652.9293  1474.505  2215.026  
127  913  685.0844  -595.1035  907.4629  
128  913  -462.83606  396.83374  609.6673  
129  913  -481.55328  571.9516  747.67786  
130  50  46.560257  965.4896  966.61163  
131  51  -1180.7283  97.611755  1184.7562  
132  50  -921.80255  281.01004  963.68384  
133  50  -928.26587  180.17305  945.58966  
134  51  -1693.3508  3706.5378  4075.0288  
135  50  -948.0065  556.32306  1099.1868  
136  50  -1058.7599  426.0056  1141.2507  
137  52  -1202.2957  311.59137  1242.0161  
138  50  -812.7802  224.33466  843.17126  
139  51  -1218.4985  42.620327  1219.2437  
140  50  -1523.0957  -487.8346  1599.3132  
141  52  -4536.383  -6567.6597  7982.037  
142  913  -690.3206  2467.2488  2562.003  
143  913  -1435.9783  1880.3461  2365.9534  
144  914  -2932.36  2868.1687  4101.844  
145  913  8199.387  -8887.664  12092.167  
146  913  218.74673  -1536.088  1551.5852  
147  913  -1357.2068  -1300.04  1879.3921  
148  913  -6977.5806  -3391.0173  7757.94  
149  914  5805.8267  2472.263  6310.286  
150  914  2422.566  1008.7272  2624.1868  
151  913  1594.0378  644.41876  1719.3698  
152  49  1477.9183  -2517.2468  2919.0364  
153  50  1166.0057  630.77466  1325.687  
154  50  1158.0764  563.6079  1287.9421  
155  50  1718.5563  276.98938  1740.7351  
156  53  -1726.3136  1132.7753  2064.7854  
157  50  -39.24845  867.0881  867.9759  
158  51  241.94696  901.94196  933.8295  
159  50  1285.8993  2306.362  2640.614  
160  50  -416.06042  -225.15987  473.0785  
161  51  -199.72589  95.45665  221.36487  
162  50  -150.26486  254.21274  295.30264  
163  51  817.0427  -886.5518  1205.6256  
164  914  -102.844215  25.295391  105.90934  
165  914  -315.3975  0.99318695  315.39905  
166  914  -1346.7484  -303.16577  1380.4495  
167  914  2085.4238  929.05096  2283.0085  
168  914  925.86786  512.3019  1058.1515  
169  913  748.7792  487.12863  893.28864  
170  913  664.15924  957.55005  1165.3367  
171  914  777.9813  180.43707  798.63165  
172  914  938.6707  205.71796  960.9488  
173  913  1644.0343  -14.887398  1644.1017  
174  51  -3728.5354  1672.1028  4086.307  
175  50  -381.31195  761.6433  851.7625  
176  50  -7.21159  708.95636  708.99304  
177  51  607.73254  1201.8074  1346.7294  
178  52  -257.85858  -32.613716  259.91287  
179  50  22.85634  286.861  287.7701  
180  50  87.020515  339.3852  350.36392  
181  50  23288.516  -34559.57  41673.957  
182  51  581.3119  212.35733  618.8854  
183  51  1042.6545  331.782  1094.1699  
184  50  2826.3088  719.2959  2916.4033  
185  50  -4610.2603  -974.04663  4712.034  
186  913  -1349.0355  -407.88934  1409.3512  
187  913  -809.38495  -585.0846  998.7132  
188  915  -1061.1124  -3893.26  4035.2737  
189  913  -325.91016  1584.4722  1617.6432  
190  912  -361.2069  999.5092  1062.7743  
191  913  -556.3209  975.7474  1123.199  
192  914  2371.9512  -552.992  2435.56  
193  914  351.9919  494.92078  607.326  
194  913  290.03708  706.47925  763.6979  
195  912  804.0647  1302.8611  1531.002  
196  896  -811.90826  -336.00302  878.68823  
197  51  -364.56158  218.57492  425.06488  
198  51  -321.85208  433.61462  540.00964  
199  50  -1332.1224  2646.4458  2962.8071  
200  50  -23.179457  75.95624  79.41434  
201  51  -131.37238  143.37984  194.46458  
202  50  -227.1097  117.65309  255.77542  
203  51  719.8378  351.9803  801.28436  
204  51  176.90807  147.57965  230.38277  
