x-axis,1,2
second,Volt,Volt
-500.0000E-06,-589.5728618E-03,+476.7085500E-03
-499.5000E-06,-591.5829120E-03,+472.6884495E-03
-499.0000E-06,-593.5929623E-03,+480.7286505E-03
-498.5000E-06,-587.5628116E-03,+476.7085500E-03
-498.0000E-06,-589.5728618E-03,+484.7487509E-03
-497.5000E-06,-591.5829120E-03,+484.7487509E-03
-497.0000E-06,-597.6130627E-03,+484.7487509E-03
-496.5000E-06,-597.6130627E-03,+484.7487509E-03
-496.0000E-06,-589.5728618E-03,+492.7889518E-03
-495.5000E-06,-591.5829120E-03,+490.7789016E-03
-495.0000E-06,-585.5527613E-03,+492.7889518E-03
-494.5000E-06,-589.5728618E-03,+494.7990021E-03
-494.0000E-06,-589.5728618E-03,+484.7487509E-03
-493.5000E-06,-589.5728618E-03,+498.8191025E-03
-493.0000E-06,-589.5728618E-03,+488.7688514E-03
-492.5000E-06,-589.5728618E-03,+494.7990021E-03
-492.0000E-06,-589.5728618E-03,+492.7889518E-03
-491.5000E-06,-589.5728618E-03,+500.8291528E-03
-491.0000E-06,-593.5929622E-03,+500.8291528E-03
-490.5000E-06,-595.6030125E-03,+500.8291528E-03
-490.0000E-06,-597.6130627E-03,+508.8693537E-03
-489.5000E-06,-589.5728618E-03,+500.8291528E-03
-489.0000E-06,-585.5527613E-03,+504.8492532E-03
-488.5000E-06,-591.5829120E-03,+506.8593035E-03
-488.0000E-06,-589.5728618E-03,+508.8693537E-03
-487.5000E-06,-589.5728618E-03,+502.8392030E-03
-487.0000E-06,-593.5929623E-03,+508.8693537E-03
-486.5000E-06,-591.5829120E-03,+508.8693537E-03
-486.0000E-06,-581.5326609E-03,+508.8693537E-03
-485.5000E-06,-595.6030125E-03,+508.8693537E-03
-485.0000E-06,-593.5929623E-03,+512.8894541E-03
-484.5000E-06,-589.5728618E-03,+510.8794039E-03
-484.0000E-06,-589.5728618E-03,+516.9095546E-03
-483.5000E-06,-591.5829120E-03,+518.9196048E-03
-483.0000E-06,-589.5728618E-03,+520.9296551E-03
-482.5000E-06,-589.5728618E-03,+516.9095546E-03
-482.0000E-06,-589.5728618E-03,+516.9095546E-03
-481.5000E-06,-589.5728618E-03,+524.9497555E-03
-481.0000E-06,-581.5326609E-03,+520.9296551E-03
-480.5000E-06,-589.5728618E-03,+524.9497555E-03
-480.0000E-06,-589.5728618E-03,+524.9497555E-03
-479.5000E-06,-589.5728618E-03,+522.9397053E-03
-479.0000E-06,-589.5728618E-03,+524.9497555E-03
-478.5000E-06,-595.6030125E-03,+524.9497555E-03
