x-axis,1,2
second,Volt,Volt
-2.500000E+00,+295.226E-03,-158.379E-03
-2.497500E+00,-448.492E-03,-124.209E-03
-2.495000E+00,+415.829E-03,-154.359E-03
-2.492500E+00,-508.794E-03,-132.249E-03
-2.490000E+00,+375.628E-03,-158.379E-03
-2.487500E+00,-569.095E-03,-142.299E-03
-2.485000E+00,+415.829E-03,-142.299E-03
-2.482500E+00,-508.794E-03,-168.430E-03
-2.480000E+00,+375.628E-03,-126.219E-03
-2.477500E+00,-428.392E-03,-170.440E-03
-2.475000E+00,+375.628E-03,-118.178E-03
-2.472500E+00,-488.693E-03,-214.661E-03
-2.470000E+00,+456.030E-03,-118.178E-03
-2.467500E+00,-448.492E-03,-230.741E-03
-2.465000E+00,+335.427E-03,-102.098E-03
-2.462500E+00,-428.392E-03,-246.822E-03
-2.460000E+00,+214.824E-03,-94.058E-03
-2.457500E+00,-448.492E-03,-230.741E-03
-2.455000E+00,+335.427E-03,-73.957E-03
-2.452500E+00,-368.090E-03,-285.013E-03
-2.450000E+00,+134.422E-03,-69.937E-03
-2.447500E+00,-428.392E-03,-303.103E-03
-2.445000E+00,+134.422E-03,-53.857E-03
-2.442500E+00,-428.392E-03,-307.123E-03
-2.440000E+00,+214.824E-03,-53.857E-03
-2.437500E+00,-287.688E-03,-315.163E-03
-2.435000E+00,+94.221E-03,-45.817E-03
-2.432500E+00,-86.683E-03,-325.214E-03
-2.430000E+00,+54.020E-03,-29.736E-03
-2.427500E+00,-207.286E-03,-335.264E-03
-2.425000E+00,+13.819E-03,-21.696E-03
-2.422500E+00,-6.281E-03,-331.244E-03
-2.420000E+00,-187.186E-03,-21.696E-03
-2.417500E+00,-86.683E-03,-315.163E-03
-2.415000E+00,-146.985E-03,-17.676E-03
-2.412500E+00,+33.920E-03,-335.264E-03
-2.410000E+00,-267.588E-03,-21.696E-03
-2.407500E+00,+114.322E-03,-299.083E-03
-2.405000E+00,-347.990E-03,-29.736E-03
-2.402500E+00,+74.121E-03,-297.073E-03
-2.400000E+00,-267.588E-03,-21.696E-03
-2.397500E+00,+255.025E-03,-311.143E-03
-2.395000E+00,-388.191E-03,-37.776E-03
-2.392500E+00,+255.025E-03,-276.972E-03
-2.390000E+00,-428.392E-03,-37.776E-03
-2.387500E+00,+295.226E-03,-226.721E-03
-2.385000E+00,-468.593E-03,-57.877E-03
-2.382500E+00,+214.824E-03,-198.580E-03
-2.380000E+00,-428.392E-03,-118.178E-03
-2.377500E+00,+335.427E-03,-120.188E-03
-2.375000E+00,-468.593E-03,-110.138E-03
