x-axis,1,2
second,Volt,Volt
-100.000E-03,-408.606E-03,-416.299E-03
-99.900E-03,-473.932E-03,-778.108E-03
-99.800E-03,-398.555E-03,-908.761E-03
-99.700E-03,-187.500E-03,-778.108E-03
-99.600E-03,+114.008E-03,-456.500E-03
-99.500E-03,+304.962E-03,+101.289E-03
-99.400E-03,+425.565E-03,+478.173E-03
-99.300E-03,+279.837E-03,+568.626E-03
-99.200E-03,+53.706E-03,+407.822E-03
-99.100E-03,-217.651E-03,+15.862E-03
-99.000E-03,-438.756E-03,-396.198E-03
-98.900E-03,-483.982E-03,-737.907E-03
-98.800E-03,-368.405E-03,-878.611E-03
-98.700E-03,-182.475E-03,-758.008E-03
-98.600E-03,+93.907E-03,-446.450E-03
-98.500E-03,+315.013E-03,+96.264E-03
-98.400E-03,+395.415E-03,+468.123E-03
-98.300E-03,+289.887E-03,+568.626E-03
-98.200E-03,+43.656E-03,+427.922E-03
-98.100E-03,-227.701E-03,+30.937E-03
-98.000E-03,-428.706E-03,-396.198E-03
-97.900E-03,-489.008E-03,-758.008E-03
-97.800E-03,-388.505E-03,-898.711E-03
-97.700E-03,-172.425E-03,-742.932E-03
-97.600E-03,+93.907E-03,-476.600E-03
-97.500E-03,+309.987E-03,+71.138E-03
-97.400E-03,+405.465E-03,+458.073E-03
-97.300E-03,+279.837E-03,+528.425E-03
-97.200E-03,+13.505E-03,+407.822E-03
-97.100E-03,-232.726E-03,+25.912E-03
-97.000E-03,-428.706E-03,-386.148E-03
-96.900E-03,-468.907E-03,-732.882E-03
-96.800E-03,-388.505E-03,-878.611E-03
-96.700E-03,-162.374E-03,-752.982E-03
-96.600E-03,+114.008E-03,-456.500E-03
-96.500E-03,+309.987E-03,+51.038E-03
-96.400E-03,+395.415E-03,+427.922E-03
-96.300E-03,+239.636E-03,+523.399E-03
-96.200E-03,+23.555E-03,+427.922E-03
-96.100E-03,-242.776E-03,+35.962E-03
-96.000E-03,-428.706E-03,-376.098E-03
-95.900E-03,-483.982E-03,-722.832E-03
-95.800E-03,-388.505E-03,-848.460E-03
-95.700E-03,-152.324E-03,-737.907E-03
-95.600E-03,+114.008E-03,-436.399E-03
-95.500E-03,+320.038E-03,+61.088E-03
-95.400E-03,+405.465E-03,+407.822E-03
-95.300E-03,+259.736E-03,+508.324E-03
-95.200E-03,-6.595E-03,+407.822E-03
-95.100E-03,-267.902E-03,+46.013E-03
-95.000E-03,-438.756E-03,-366.048E-03
-94.900E-03,-473.932E-03,-717.807E-03
-94.800E-03,-348.304E-03,-858.510E-03
